,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Distance_m,Bath_AbvGr,Branch_Number
2482,150000,-93.68665,42.03748,Sawyer_West,9019,OneFam,Average,6,1320,True,True,Normal,1994,1994,3,8717.768911266628,3,Branch_3
2483,107000,-93.681595,42.035795,Sawyer_West,8900,OneFam,Below_Average,5,1056,False,True,Normal,1966,1966,2,8290.843048893583,1,Branch_3
2485,129500,-93.674167,42.036051,Sawyer,9100,OneFam,Below_Average,6,988,False,True,Normal,1962,1962,3,7677.43163444687,1,Branch_3
2487,119500,-93.677123,42.036206,Sawyer,8927,Duplex,Above_Average,10,1654,True,True,Normal,1977,1977,4,7922.722730425041,2,Branch_3
2488,144000,-93.675723,42.035302,Sawyer,9240,OneFam,Above_Average,6,1211,False,True,Normal,1962,2002,2,7802.998040313179,1,Branch_3
2489,151000,-93.677012,42.035094,Sawyer,8471,OneFam,Good,6,1212,False,True,Normal,1977,1995,3,7908.96902697354,1,Branch_3
2490,126000,-93.669553,42.034692,Sawyer,9308,OneFam,Average,5,984,False,True,Normal,1965,1965,3,7290.329269380068,1,Branch_3
2491,116000,-93.671037,42.035696,Sawyer,8450,OneFam,Above_Average,5,909,False,True,Normal,1968,1968,3,7416.82345934065,1,Branch_3
2492,133500,-93.672411,42.035841,Sawyer,8638,OneFam,Above_Average,5,925,False,True,Normal,1963,1963,2,7531.1613099194155,1,Branch_3
2493,120875,-93.670919,42.035325,Sawyer,13052,OneFam,Above_Average,5,1024,False,True,Normal,1965,1965,3,7405.514375371432,2,Branch_3
2494,137000,-93.670998,42.035536,Sawyer,13526,OneFam,Above_Average,5,935,False,True,Normal,1965,1965,3,7412.902478049569,1,Branch_3
2495,124000,-93.669708,42.03457,Sawyer,8020,OneFam,Above_Average,6,912,False,False,Normal,1964,1964,3,7302.825407907581,1,Branch_3
2496,135000,-93.669757,42.03458,Sawyer,6993,OneFam,Good,6,1236,False,True,Normal,1961,1994,3,7306.908212320612,1,Branch_3
2497,129200,-93.671926,42.034663,Sawyer,8789,OneFam,Above_Average,6,941,False,True,Normal,1967,1967,3,7486.684653046164,1,Branch_3
2498,260000,-93.660643,42.037065,Veenker,14330,OneFam,Below_Average,9,2646,True,True,Normal,1974,1974,3,6565.643899895395,2,Branch_1
2499,260000,-93.653876,42.045763,Northridge,16059,OneFam,Average,9,2417,True,True,Normal,1991,1992,4,6155.306264130454,3,Branch_1
2500,334000,-93.653512,42.048608,Northridge,11025,OneFam,Average,9,2826,True,True,Normal,1992,1993,3,6206.750693034634,3,Branch_1
2502,268000,-93.650474,42.047997,Northridge,13346,OneFam,Average,9,2295,True,True,Normal,1992,2000,4,5946.297269165063,3,Branch_1
2503,262000,-93.650057,42.048058,Northridge,12461,OneFam,Average,5,1624,False,True,Normal,1994,1995,2,5915.078692252364,2,Branch_1
2504,176400,-93.647832,42.047592,Somerset,3628,TwnhsE,Average,5,1143,False,True,Normal,2004,2004,1,5723.756124648643,2,Branch_1
2505,197000,-93.646526,42.04768,Somerset,3316,TwnhsE,Average,4,1247,False,True,Normal,2005,2005,1,5622.975247572322,2,Branch_1
2506,151000,-93.644891,42.047665,Somerset,3180,TwnhsE,Average,4,1200,True,True,Normal,2005,2005,2,5493.083932055679,3,Branch_1
2507,147400,-93.644891,42.047642,Somerset,2544,Twnhs,Average,4,1223,True,True,Normal,2005,2005,2,5492.326469564323,3,Branch_1
2508,149900,-93.644891,42.047618,Somerset,2544,Twnhs,Average,4,1223,True,True,Normal,2005,2005,2,5491.537229632984,3,Branch_1
2510,166000,-93.645617,42.046145,Somerset,2998,TwnhsE,Average,4,1524,True,True,Normal,2000,2000,2,5503.303199902781,3,Branch_1
2511,183900,-93.645482,42.046431,Somerset,3735,TwnhsE,Average,6,1452,True,True,Normal,1999,1999,3,5501.063386082274,3,Branch_1
2512,165000,-93.645479,42.046127,Somerset,2651,Twnhs,Average,6,1382,True,True,Normal,2000,2000,3,5491.757351717193,3,Branch_1
2513,139000,-93.645478,42.046107,Somerset,4447,TwnhsE,Average,4,1080,True,True,Normal,2003,2003,2,5491.087770093425,3,Branch_1
2514,200000,-93.643373,42.046429,Somerset,8314,OneFam,Average,6,1694,True,True,Normal,1997,1998,3,5333.158438721258,3,Branch_1
2515,221000,-93.64114,42.046416,Somerset,7180,OneFam,Average,6,1568,False,True,Normal,2001,2002,3,5155.5181344846915,2,Branch_1
2516,270000,-93.648931,42.044609,Veenker,9549,TwnhsE,Average,6,1494,False,True,Normal,1995,1996,2,5727.462112866269,2,Branch_1
2517,165000,-93.646065,42.043779,Veenker,11250,OneFam,Above_Average,6,1208,False,True,Normal,1977,1977,3,5475.627984765234,2,Branch_1
2518,214000,-93.649329,42.042369,Greens,3760,Twnhs,Average,4,1235,False,True,Normal,1980,1980,1,5708.991920833091,1,Branch_1
2519,188000,-93.649439,42.042481,Greens,3640,Twnhs,Average,4,1036,False,True,Normal,1980,1980,1,5720.225528670139,1,Branch_1
2520,190000,-93.649352,42.042826,Greens,3874,TwnhsE,Average,4,1226,False,True,Normal,1980,1980,1,5720.337728898858,1,Branch_1
2521,170000,-93.649329,42.043351,Greens,3876,Twnhs,Average,4,1226,False,True,Normal,1978,1978,1,5729.89082571718,1,Branch_1
2522,385000,-93.658237,42.037409,Veenker,50271,OneFam,Average,5,1842,False,True,Normal,1981,1987,0,6369.730911892631,1,Branch_1
2523,146500,-93.633752,42.045632,Northwest_Ames,13110,TwoFmCon,Above_Average,6,1193,False,True,Normal,1972,1972,2,4545.785557729212,2,Branch_2
2524,170000,-93.6346,42.048199,Northwest_Ames,10192,OneFam,Above_Average,8,1920,True,True,Normal,1968,1992,4,4707.275040885809,3,Branch_2
2525,262500,-93.634738,42.048997,Northwest_Ames,20781,OneFam,Good,9,2156,False,True,Normal,1968,2003,3,4750.406556352055,2,Branch_2
2526,179900,-93.635873,42.048602,Northwest_Ames,11700,OneFam,Above_Average,7,1416,True,True,Normal,1968,1968,3,4821.709926706864,3,Branch_2
2527,250000,-93.633466,42.046472,Northwest_Ames,11029,OneFam,Good,9,2654,True,True,Normal,1968,1984,4,4553.110141313792,3,Branch_2
2528,165150,-93.630258,42.04806,Northwest_Ames,10400,OneFam,Average,8,1790,True,True,Normal,1972,1972,4,4367.731478674791,3,Branch_2
2529,164500,-93.632472,42.043548,Northwest_Ames,10140,OneFam,Above_Average,7,1334,False,True,Normal,1967,1967,3,4377.481459620062,2,Branch_2
2530,140000,-93.633098,42.044669,Northwest_Ames,9600,OneFam,Average,6,1164,False,True,Normal,1969,1969,3,4462.046427130866,2,Branch_2
2531,135500,-93.627935,42.046496,North_Ames,9750,OneFam,Average,6,980,False,True,Normal,1967,1967,3,4124.416026150489,2,Branch_2
2532,142000,-93.625976,42.045706,North_Ames,9600,OneFam,Average,6,1051,False,True,Normal,1968,1968,3,3941.4817637525657,1,Branch_2
2533,155000,-93.626097,42.045728,North_Ames,8640,OneFam,Average,7,1770,True,True,Normal,1968,1968,4,3951.709826192318,2,Branch_2
2535,138500,-93.627517,42.045885,North_Ames,8400,OneFam,Average,5,1052,False,True,Normal,1968,1968,3,4067.8000900554184,2,Branch_2
2536,140000,-93.628069,42.045878,North_Ames,8400,OneFam,Above_Average,6,898,False,True,Normal,1968,1968,3,4110.331556562444,1,Branch_2
2537,124400,-93.6269,42.04795,North_Ames,9759,OneFam,Average,6,1051,False,True,Normal,1966,1966,3,4107.3936781906,1,Branch_2
2538,158000,-93.626345,42.04657,North_Ames,9600,OneFam,Good,6,1141,False,True,Normal,1967,1967,3,4005.1819726630197,1,Branch_2
2539,146000,-93.624612,42.045685,North_Ames,9230,OneFam,Very_Good,6,1200,False,True,Normal,1965,1998,1,3835.4182679433493,2,Branch_2
2540,190000,-93.629155,42.044308,Northwest_Ames,14803,OneFam,Average,8,1993,True,True,Normal,1971,1971,4,4138.431463324467,3,Branch_2
2541,136500,-93.623414,42.043214,North_Ames,10659,OneFam,Above_Average,6,1050,False,True,Normal,1961,1961,3,3648.7786418601095,1,Branch_2
2542,129900,-93.623564,42.044978,North_Ames,9100,OneFam,Average,5,864,False,True,Normal,1958,1958,3,3726.0740887400752,1,Branch_2
2545,160000,-93.626765,42.038434,North_Ames,8800,OneFam,Above_Average,6,1251,False,True,Normal,1964,1964,3,3793.3747987588454,1,Branch_2
2546,167000,-93.627065,42.04102,North_Ames,10368,OneFam,Above_Average,7,1488,False,True,Normal,1964,1964,3,3873.845368083491,2,Branch_2
2547,157500,-93.6282949,42.0414084,North_Ames,9350,OneFam,Above_Average,7,1440,True,True,Normal,1964,1964,4,3982.9214770398626,2,Branch_2
2548,140000,-93.621621,42.041314,North_Ames,10382,TwoFmCon,Average,6,1095,False,True,Normal,1958,1958,2,3445.4295825537556,1,Branch_2
2550,151500,-93.622017,42.040143,North_Ames,10800,OneFam,Good,6,1248,False,True,Normal,1960,1960,3,3444.6822236356106,1,Branch_2
2551,129800,-93.62357,42.039195,North_Ames,8550,OneFam,Very_Good,4,816,False,True,Normal,1934,1950,2,3547.939695155517,1,Branch_2
2552,137000,-93.622649,42.038351,North_Ames,11425,OneFam,Above_Average,4,1008,False,True,Normal,1954,1954,2,3455.7620153992534,1,Branch_2
2553,137000,-93.621399,42.039202,North_Ames,9724,OneFam,Good,5,1043,False,True,Normal,1947,1950,2,3371.9556983148796,1,Branch_2
2555,85500,-93.629185,42.03537,Brookside,5900,OneFam,Good,4,869,False,False,Normal,1923,1958,2,3954.029854799927,1,Branch_2
2556,79900,-93.629256,42.035379,Brookside,5825,OneFam,Average,5,747,False,True,Normal,1926,1953,1,3959.962830091989,1,Branch_2
2557,127000,-93.628176,42.035666,Brookside,7438,OneFam,Very_Good,5,1252,True,True,Normal,1908,1991,3,3873.062255369821,1,Branch_2
2558,161000,-93.6270261,42.0380632,North_Ames,9600,OneFam,Above_Average,7,1433,False,True,Normal,1961,1990,3,3808.3986274270333,1,Branch_2
2559,146500,-93.624738,42.034612,North_Ames,10858,OneFam,Above_Average,6,1624,False,True,Partial,1952,1952,2,3581.4687655949438,1,Branch_2
2560,135000,-93.623704,42.036024,North_Ames,9600,OneFam,Average,7,1216,False,True,Normal,1951,1951,3,3507.58197810301,1,Branch_2
2561,137900,-93.622645,42.037463,North_Ames,10680,OneFam,Fair,7,2136,False,True,Normal,1951,1951,4,3439.7833295403957,2,Branch_2
2562,133000,-93.620494,42.034831,North_Ames,9490,OneFam,Good,5,1578,True,True,Normal,1941,1950,3,3231.995012700035,1,Branch_2
2563,137000,-93.621426,42.035987,North_Ames,9462,OneFam,Above_Average,7,1728,True,True,Normal,1949,1973,3,3319.4658933473074,2,Branch_2
2564,121000,-93.62143,42.037247,North_Ames,9888,OneFam,Above_Average,5,936,False,True,Normal,1954,1975,2,3336.778124619486,1,Branch_2
2565,119000,-93.619673,42.0493,North_Ames,8917,Duplex,Average,8,1584,False,True,Normal,1967,1967,4,3640.8043146338428,2,Branch_2
2566,172000,-93.616852,42.049031,North_Ames,12700,OneFam,Average,6,1246,False,True,Normal,1964,1964,3,3424.584063024214,1,Branch_2
2568,226000,-93.615629,42.048528,North_Ames,14200,OneFam,Above_Average,8,2157,True,True,Normal,1966,1966,4,3309.055406881953,3,Branch_2
2571,135000,-93.618389,42.043129,North_Ames,9723,OneFam,Good,5,1008,False,True,Normal,1963,1963,2,3252.733559694399,1,Branch_2
2572,132500,-93.619334,42.044735,North_Ames,7728,Duplex,Above_Average,6,1190,False,True,Normal,1962,1962,3,3390.8470240132665,1,Branch_2
2573,143000,-93.617499,42.043897,North_Ames,8163,OneFam,Above_Average,6,1144,False,True,Normal,1959,1959,3,3214.911463976925,1,Branch_2
2574,132000,-93.618625,42.04498,North_Ames,8400,OneFam,Average,6,1364,False,True,Normal,1957,1957,3,3347.4919444778366,2,Branch_2
2575,145250,-93.612886,42.044975,North_Ames,11600,OneFam,Average,7,1383,False,True,Normal,1960,1960,3,2917.530288533031,2,Branch_2
2576,162000,-93.612566,42.044254,North_Ames,9610,OneFam,Above_Average,7,1336,False,True,Normal,1958,1958,3,2857.9962502131384,2,Branch_2
2577,148000,-93.615882,42.042105,North_Ames,10000,OneFam,Above_Average,6,1370,False,True,Normal,1956,1956,3,3018.8102499763804,1,Branch_2
2578,141000,-93.613296,42.043626,North_Ames,14850,OneFam,Average,6,1092,False,True,Normal,1957,1957,2,2883.13496376268,1,Branch_2
2579,153000,-93.614251,42.0427,North_Ames,10152,OneFam,Above_Average,6,1124,False,True,Normal,1956,1994,3,2915.7887026136027,1,Branch_2
2580,134450,-93.612462,42.042905,North_Ames,10011,OneFam,Above_Average,6,1236,False,True,Normal,1957,1996,2,2787.6685664200977,1,Branch_2
2581,135960,-93.618319,42.041821,North_Ames,7032,Duplex,Average,4,943,False,True,Normal,1979,1979,2,3199.764090954088,1,Branch_2
2583,140000,-93.618593,42.040252,North_Ames,11310,OneFam,Average,5,1375,False,True,Normal,1954,1954,2,3172.5813692999454,1,Branch_2
2584,139500,-93.617225,42.039447,North_Ames,12778,OneFam,Above_Average,4,1008,False,True,Normal,1952,2003,2,3040.825730825478,1,Branch_2
2585,155000,-93.617069,42.038357,North_Ames,10170,OneFam,Above_Average,5,1575,False,True,Normal,1951,1951,2,3001.8606138154537,2,Branch_2
2586,127000,-93.612464,42.039387,North_Ames,7700,OneFam,Good,6,1145,False,True,Normal,1956,1956,3,2657.6163911686594,1,Branch_2
2587,133500,-93.613491,42.038602,North_Ames,11050,OneFam,Average,6,1005,False,True,Normal,1956,1956,2,2718.2886851951994,1,Branch_2
2588,125000,-93.6136767,42.0383475,North_Ames,13600,OneFam,Above_Average,6,1056,False,True,Normal,1955,1955,3,2726.934374751096,2,Branch_2
2589,142000,-93.615474,42.038836,North_Ames,15428,OneFam,Above_Average,4,884,False,True,Normal,1951,1991,2,2884.0878424005573,1,Branch_2
2591,159000,-93.612263,42.039351,North_Ames,13300,OneFam,Average,6,1384,False,True,Normal,1956,2001,2,2640.5108022622067,1,Branch_2
2592,180000,-93.620354,42.034934,Old_Town,22136,TwoFmCon,Average,10,2640,True,True,Normal,1925,1975,5,3221.1761853427347,3,Branch_2
2593,127000,-93.617182,42.034617,North_Ames,7500,OneFam,Above_Average,6,1312,True,True,Normal,1947,1950,3,2956.792581957746,2,Branch_2
2594,112000,-93.6168701,42.0347269,Old_Town,7000,OneFam,Above_Average,6,1310,True,True,Normal,1924,1950,2,2931.7976313496597,2,Branch_2
2595,99800,-93.6143498,42.0378602,Old_Town,10410,OneFam,Very_Good,5,713,False,True,Normal,1930,2001,2,2770.2449369753467,1,Branch_2
2596,117000,-93.6133726,42.0371796,Old_Town,5400,OneFam,Good,4,833,False,True,Normal,1954,2000,2,2676.7340296098873,1,Branch_2
2598,68000,-93.610772,42.037097,North_Ames,10914,OneFam,Fair,4,715,False,True,Normal,1929,1950,2,2463.261122608701,1,Branch_2
2599,86900,-93.612239,42.037041,Old_Town,7008,OneFam,Very_Good,5,720,True,True,Normal,1900,1998,1,2581.622831569341,1,Branch_2
2600,120000,-93.6139,42.0358,Old_Town,10800,OneFam,Above_Average,5,1130,False,True,Normal,1920,1950,2,2697.6824949383,1,Branch_2
2601,155500,-93.6116427,42.0367836,Old_Town,7200,OneFam,Very_Good,7,1595,True,True,Normal,1915,1950,3,2528.085234575247,2,Branch_2
2604,160000,-93.612404,42.035277,Old_Town,10800,TwoFmCon,Below_Average,10,2414,True,True,Normal,1900,1970,3,2568.261746545381,2,Branch_2
2605,170000,-93.613899,42.034761,Old_Town,10800,OneFam,Very_Good,7,1466,True,True,Normal,1936,1989,3,2686.6395197234265,2,Branch_2
2607,159950,-93.608984,42.040811,North_Ames,13400,OneFam,Average,6,1086,False,True,Normal,1966,1966,3,2433.231037722254,1,Branch_2
2608,165000,-93.607582,42.040105,North_Ames,10184,OneFam,Average,6,1146,False,True,Normal,1963,1963,3,2297.0002967445485,1,Branch_2
2609,159000,-93.60942,42.040081,North_Ames,9786,OneFam,Good,7,1734,True,True,Normal,1962,1981,3,2439.5591340000437,2,Branch_2
2610,147000,-93.610278,42.040297,North_Ames,9510,OneFam,Average,6,1207,False,True,Normal,1962,1985,3,2514.541772947548,2,Branch_2
2612,159500,-93.607257,42.0385,North_Ames,8910,OneFam,Above_Average,6,1194,False,True,Normal,1959,1959,3,2215.9361669116442,1,Branch_2
2614,129900,-93.609073,42.038297,North_Ames,7100,OneFam,Good,5,816,False,True,Normal,1957,1957,2,2355.0344619161438,1,Branch_2
2615,183000,-93.606508,42.041874,North_Ames,10800,OneFam,Above_Average,6,1773,False,True,Normal,1961,1992,3,2291.3720364227725,2,Branch_2
2616,157500,-93.605384,42.0416529,North_Ames,11650,OneFam,Average,5,1472,False,True,Normal,1959,1959,2,2196.891027020951,2,Branch_2
2617,277500,-93.60674,42.040768,North_Ames,18275,OneFam,Very_Good,9,2448,True,True,Normal,1962,1998,3,2258.8620501366277,3,Branch_2
2618,207500,-93.605727,42.03902,North_Ames,16321,OneFam,Above_Average,6,1600,False,True,Normal,1957,1997,2,2112.1370387976067,1,Branch_2
2619,147500,-93.609054,42.036098,North_Ames,12144,OneFam,Above_Average,6,1521,True,True,Normal,1950,1950,3,2304.3499188891274,2,Branch_2
2621,109500,-93.608903,42.035996,North_Ames,7200,OneFam,Good,5,1040,False,True,Normal,1950,1950,2,2290.303507452525,1,Branch_2
2622,109900,-93.608904,42.036099,North_Ames,7200,OneFam,Average,4,1040,False,True,Normal,1950,1950,2,2292.0882206763094,1,Branch_2
2623,133700,-93.606743,42.036053,North_Ames,7560,OneFam,Average,6,1040,False,True,Normal,1959,1959,3,2114.5502763049085,1,Branch_2
2624,81400,-93.609053,42.034805,North_Ames,8544,Duplex,Below_Average,6,1040,False,True,Normal,1950,1950,2,2287.0751766803623,2,Branch_2
2625,87500,-93.609053,42.03471,North_Ames,8544,Duplex,Below_Average,6,1040,False,True,Normal,1949,1950,2,2286.162695681175,2,Branch_2
2626,93500,-93.609053,42.034662,North_Ames,8544,Duplex,Below_Average,6,1040,False,True,Normal,1950,1950,2,2285.720038800548,2,Branch_2
2627,119000,-93.606892,42.034829,North_Ames,8512,Duplex,Average,8,1556,False,False,Normal,1960,1960,4,2109.1570153761877,2,Branch_2
2628,141000,-93.606893,42.034757,North_Ames,7945,OneFam,Above_Average,6,1150,False,True,Normal,1959,1959,3,2108.4744045973484,1,Branch_2
2629,146000,-93.606744,42.034708,North_Ames,7000,OneFam,Below_Average,6,1150,False,True,Normal,1961,1961,3,2095.6846484836337,1,Branch_2
2630,155000,-93.603704,42.036792,North_Ames,7590,OneFam,Average,6,1348,True,True,Normal,1966,1966,3,1883.417705164832,2,Branch_2
2631,134500,-93.605839,42.03548,North_Ames,10205,OneFam,Average,6,999,False,True,Normal,1962,1962,3,2031.0274046402496,1,Branch_2
2632,120000,-93.604687,42.034618,North_Ames,7400,OneFam,Above_Average,6,1045,False,True,Normal,1962,1962,3,1925.1628875137028,1,Branch_2
2633,105000,-93.604568,42.034753,North_Ames,7000,OneFam,Above_Average,5,864,False,True,Normal,1962,1962,3,1916.8392223345136,1,Branch_2
2634,124000,-93.6050674,42.0345614,North_Ames,7000,TwoFmCon,Average,6,1025,False,False,Normal,1962,1962,3,1955.9470159588911,1,Branch_2
2635,169000,-93.618539,42.033267,Old_Town,9856,OneFam,Very_Good,8,2014,True,True,Normal,1900,2005,5,3063.729636007047,2,Branch_2
2637,135000,-93.617164,42.033385,Old_Town,9600,OneFam,Above_Average,6,1668,True,True,Normal,1948,1950,3,2950.046592170276,1,Branch_2
2638,111500,-93.61852,42.032144,Old_Town,5520,OneFam,Above_Average,9,1657,True,True,Normal,1920,1980,4,3063.397918636148,1,Branch_2
2639,156500,-93.617139,42.032346,Old_Town,9600,OneFam,Very_Good,7,1416,True,True,Normal,1900,2004,3,2948.4723923509796,1,Branch_2
2640,178000,-93.618489,42.03139,Old_Town,9600,OneFam,Good,6,1641,True,True,Normal,1925,1990,3,3064.5161583542904,2,Branch_2
2641,139900,-93.619513,42.031506,Old_Town,6451,OneFam,Good,7,1428,True,True,Normal,1900,1970,4,3148.4800508603757,1,Branch_2
2642,105000,-93.615681,42.031347,Old_Town,3960,OneFam,Very_Good,5,1004,True,True,Normal,1930,1950,2,2832.7051320256182,1,Branch_2
2643,110000,-93.618799,42.03121,Old_Town,5684,OneFam,Very_Good,5,813,False,True,Normal,1930,2005,2,3091.3520875381705,1,Branch_2
2644,111500,-93.618335,42.030396,Old_Town,7745,TwoFmCon,Above_Average,9,1951,True,True,Normal,1900,1950,4,3060.1592530048274,2,Branch_2
2646,111500,-93.615638,42.031196,Old_Town,5633,OneFam,Good,5,844,False,True,Normal,1925,1950,2,2830.275785341557,1,Branch_2
2648,105000,-93.6145858,42.0330459,Old_Town,7200,OneFam,Average,5,864,False,True,Normal,1950,1950,2,2736.217446063256,1,Branch_2
2649,116000,-93.614615,42.032305,Old_Town,4400,OneFam,Very_Good,6,1118,True,True,Normal,1920,1950,2,2739.6476181495536,1,Branch_2
2650,96900,-93.613905,42.030267,Old_Town,7614,OneFam,Average,7,1376,True,True,Normal,1905,1950,2,2696.70338670126,1,Branch_2
2651,135500,-93.607862,42.032064,Old_Town,6000,TwoFmCon,Good,5,960,False,True,Normal,1955,1955,3,2181.7812287216047,1,Branch_2
2652,139000,-93.608833,42.032267,Old_Town,6000,OneFam,Good,7,1566,True,True,Normal,1924,1950,5,2261.2061747377065,2,Branch_2
2653,61500,-93.610354,42.031964,Old_Town,7830,OneFam,Average,3,492,False,True,Normal,1921,1950,1,2388.4355438436596,1,Branch_2
2654,120000,-93.608938,42.030368,Old_Town,9576,OneFam,Good,5,1182,True,True,Normal,1945,1950,3,2286.9629882735826,2,Branch_2
2655,126175,-93.607744,42.03146,Old_Town,5820,OneFam,Very_Good,6,1163,False,True,Normal,1955,2005,3,2176.184770359487,1,Branch_2
2656,64000,-93.606803,42.031138,Old_Town,5747,OneFam,Below_Average,5,840,False,True,Normal,1920,1950,2,2101.6769699876736,1,Branch_2
2657,137000,-93.618293,42.029142,Old_Town,9142,TwoFmCon,Very_Good,9,1928,True,True,Normal,1910,1950,4,3072.905054685685,2,Branch_2
2658,87000,-93.616886,42.027993,Old_Town,9600,OneFam,Poor,8,1774,True,True,Normal,1900,1950,4,2978.629404414751,2,Branch_2
2659,163000,-93.613889,42.029136,Old_Town,10800,OneFam,Good,6,1768,True,True,Normal,1914,1970,2,2712.2984682185856,2,Branch_2
2660,155000,-93.615361,42.028951,Old_Town,6300,OneFam,Above_Average,9,2104,True,True,Normal,1910,2005,5,2835.914355441787,2,Branch_2
2661,79000,-93.615365,42.029281,Old_Town,5000,OneFam,Below_Average,6,1440,True,True,Normal,1900,1950,3,2830.6908278982323,1,Branch_2
2662,144000,-93.615337,42.027953,Old_Town,8850,OneFam,Above_Average,7,1690,True,True,Normal,1916,1950,3,2853.552400220269,1,Branch_2
2663,114504,-93.6127958,42.0281148,Old_Town,3600,OneFam,Good,7,1368,True,True,Normal,1910,1993,3,2643.759589761474,1,Branch_2
2664,157000,-93.613763,42.027953,Old_Town,7200,OneFam,Good,8,1762,True,True,Normal,1920,1950,4,2725.8402113835155,2,Branch_2
2666,475000,-93.610438,42.029025,Old_Town,22950,OneFam,Excellent,12,3608,True,True,Normal,1892,1993,4,2432.681425443868,3,Branch_2
2667,93500,-93.609665,42.027992,Old_Town,5976,Duplex,Good,8,1248,True,False,Normal,1920,1950,2,2393.6595429156446,2,Branch_2
2668,125000,-93.606195,42.0272703,Old_Town,9750,OneFam,Average,5,960,False,True,Normal,1958,1958,3,2137.5164612186745,1,Branch_2
2669,64500,-93.606869,42.02297,Iowa_DOT_and_Rail_Road,4761,OneFam,Fair,5,1020,False,False,Normal,1918,1950,2,2373.5294837135166,1,Branch_4
2671,140200,-93.626022,42.03179,Brookside,6435,OneFam,Average,6,1577,True,True,Normal,1939,1950,3,3685.5971290841107,1,Branch_2
2672,202500,-93.627385,42.030786,Brookside,11737,OneFam,Good,9,1827,True,True,Normal,1924,1996,2,3803.9196663763287,1,Branch_2
2673,159000,-93.625576,42.033306,Brookside,5000,OneFam,Good,7,1664,True,True,Normal,1947,1950,3,3646.4604974511635,2,Branch_2
2674,119900,-93.620433,42.033369,Old_Town,7800,TwoFmCon,Good,5,1118,True,True,Normal,1939,1950,3,3220.690997411904,1,Branch_2
2675,114500,-93.623642,42.032299,Brookside,6240,OneFam,Above_Average,6,1176,False,True,Normal,1934,1950,3,3486.9574694734715,1,Branch_2
2676,115000,-93.62454,42.031499,Brookside,6240,OneFam,Below_Average,7,1344,True,True,Normal,1936,1950,3,3564.30294064892,1,Branch_2
2679,80500,-93.623481,42.031415,Brookside,6240,OneFam,Average,3,912,True,False,Normal,1947,1950,2,3477.157755085046,1,Branch_2
2681,110000,-93.622415,42.032418,Brookside,6120,OneFam,Good,7,1324,True,True,Normal,1930,1984,3,3385.105651032199,1,Branch_2
2682,110500,-93.620411,42.032417,Old_Town,6000,OneFam,Above_Average,5,1103,False,True,Normal,1925,1980,2,3219.1889514424224,1,Branch_2
2683,89000,-93.6243778,42.0310818,Brookside,6000,OneFam,Good,4,616,False,True,Normal,1921,1950,2,3553.3367757199735,1,Branch_2
2684,113000,-93.622386,42.030389,Brookside,6380,OneFam,Above_Average,5,1048,False,True,Normal,1922,1950,2,3394.360276591225,1,Branch_2
2685,109000,-93.62577,42.029526,Brookside,11672,OneFam,Average,4,816,False,True,Normal,1925,1950,2,3682.4170730937863,1,Branch_2
2686,220000,-93.622773,42.02686,Old_Town,33120,OneFam,Average,8,2486,True,True,Normal,1962,1962,5,3481.2177756688166,2,Branch_2
2687,129000,-93.625436,42.028544,Brookside,9873,TwoFmCon,Average,6,960,False,True,Normal,1970,1970,3,3667.971103523979,1,Branch_2
2688,117000,-93.621562,42.026886,Old_Town,5310,OneFam,Very_Good,5,1635,True,True,Normal,1910,2003,2,3382.3365561794267,1,Branch_2
2689,52500,-93.622624,42.02689,Old_Town,4118,OneFam,Below_Average,4,693,False,False,Normal,1941,1950,2,3468.4651380217156,1,Branch_2
2691,116500,-93.626631,42.025459,Iowa_DOT_and_Rail_Road,7518,OneFam,Very_Good,7,1330,True,True,Normal,1910,2004,3,3826.0307605975026,1,Branch_4
2693,119500,-93.6273219,42.0242386,Iowa_DOT_and_Rail_Road,8600,OneFam,Above_Average,7,1376,True,True,Normal,1937,1950,3,3913.3111385669235,2,Branch_4
2694,125500,-93.6255067,42.0242578,Iowa_DOT_and_Rail_Road,7200,OneFam,Above_Average,6,1360,True,True,Normal,1938,1995,2,3767.316889924573,2,Branch_4
2695,91000,-93.628416,42.023117,Iowa_DOT_and_Rail_Road,9786,OneFam,Below_Average,6,1077,False,True,Normal,1922,1950,3,4033.2061561236847,1,Branch_4
2696,84500,-93.629501,42.022825,Iowa_DOT_and_Rail_Road,6780,TwoFmCon,Very_Good,5,754,False,False,Normal,1935,1982,2,4128.504506196883,1,Branch_4
2698,137500,-93.657017,42.034411,Sawyer,12375,OneFam,Average,7,1422,True,True,Normal,1951,1951,3,6251.816350149984,1,Branch_3
2699,150000,-93.65565,42.034576,Sawyer,11136,Duplex,Average,8,1921,False,True,Normal,1964,1964,4,6139.1526490708975,2,Branch_3
2700,131000,-93.65815,42.033296,Sawyer,21370,OneFam,Average,7,1640,False,True,Normal,1950,1950,3,6343.755129274524,1,Branch_3
2702,125000,-93.6600396,42.0277962,Edwards,8250,OneFam,Good,6,1032,False,True,Normal,1935,1950,2,6525.799983391478,1,Branch_3
